TF	Target	EdgeWeight
G089	G093	0.0017740263
G011	G087	0.0017740115
G005	G053	0.0017740044
G050	G020	0.0017740037
G091	G017	0.0017739732
G097	G079	0.0017739706
G078	G031	0.0017739683
G002	G053	0.0017739639
G012	G075	0.0017739519
G021	G078	0.0017738966
G028	G069	0.0017738931
G048	G093	0.0017738268
G079	G042	0.0017737035
G028	G060	0.0017736753
G054	G069	0.0017736737
G100	G031	0.001773648
G090	G036	0.0017736392
G027	G069	0.0017736286
G002	G032	0.00177362
G028	G051	0.0017735389
G051	G069	0.001773525
G078	G020	0.0017734811
G008	G018	0.0017734494
G014	G092	0.0017734484
G047	G087	0.0017734308
G008	G044	0.0017733467
G040	G074	0.0017733183
G070	G077	0.0017732644
G008	G031	0.0017732505
G016	G071	0.001773208
G036	G041	0.0017731722
G061	G039	0.0017731666
G076	G069	0.0017731384
G064	G030	0.0017731372
G046	G098	0.001773122
G064	G090	0.0017730908
G075	G093	0.0017730539
G006	G017	0.0017730271
G013	G057	0.0017729986
G084	G062	0.0017729973
G075	G039	0.0017729761
G069	G092	0.0017729439
G063	G100	0.0017729214
G063	G057	0.0017728675
G090	G083	0.0017728645
G002	G066	0.0017727012
G039	G018	0.0017726813
G005	G049	0.0017726717
G091	G077	0.0017726502
G051	G043	0.0017725683
G037	G031	0.001772568
G014	G099	0.0017724925
G067	G003	0.001772488
G079	G074	0.0017724381
G011	G028	0.0017723879
G055	G085	0.0017723806
G062	G054	0.0017723783
G057	G054	0.0017723746
G089	G072	0.0017723567
G013	G042	0.0017723554
G029	G022	0.0017723441
G028	G036	0.0017723329
G014	G035	0.0017723059
G093	G024	0.0017722397
G057	G001	0.0017722392
G073	G094	0.0017722042
G053	G020	0.0017721977
G088	G005	0.0017721887
G082	G038	0.0017721389
G097	G050	0.0017721163
G035	G028	0.001772111
G004	G046	0.001772089
G067	G071	0.0017720851
G019	G003	0.0017720803
G072	G043	0.0017720758
G050	G026	0.0017720661
G046	G012	0.0017720631
G059	G012	0.0017720603
G064	G065	0.0017720158
G012	G057	0.0017719883
G004	G076	0.0017719779
G083	G025	0.0017719554
G065	G014	0.0017719476
G014	G090	0.0017719474
G055	G025	0.0017719362
G034	G097	0.0017719229
G062	G055	0.0017719128
G004	G018	0.0017718805
G044	G070	0.0017718407
G090	G054	0.0017718205
G085	G053	0.0017718169
G054	G044	0.001771811
G071	G036	0.0017717719
G006	G093	0.0017717205
G019	G093	0.0017716851
G023	G030	0.0017716795
G067	G014	0.0017716701
G099	G077	0.0017716215
G038	G042	0.0017715831
G070	G063	0.0017714674
G025	G068	0.0017714374
G064	G002	0.0017714212
G086	G060	0.0017713374
G025	G058	0.0017713318
G077	G067	0.0017713249
G036	G028	0.0017713205
G069	G042	0.00177132
G059	G018	0.001771301
G047	G032	0.0017712913
G003	G088	0.0017712892
G020	G062	0.0017712889
G059	G021	0.0017712438
G094	G030	0.0017712397
G045	G065	0.0017712306
G025	G043	0.0017711498
G028	G007	0.0017711481
G070	G004	0.0017711263
G032	G007	0.0017711238
G094	G092	0.0017711078
G089	G018	0.0017710462
G066	G083	0.0017710146
G050	G068	0.0017709493
G046	G035	0.0017709368
G060	G021	0.001770935
G069	G049	0.0017709273
G055	G021	0.001770878
G064	G018	0.001770824
G005	G063	0.0017707915
G080	G055	0.0017707627
G013	G007	0.001770759
G024	G027	0.0017707177
G026	G084	0.0017707031
G076	G015	0.001770647
G051	G064	0.0017706271
G021	G083	0.0017706254
G022	G001	0.0017706223
G005	G036	0.0017705751
G087	G058	0.0017705654
G049	G086	0.0017705512
G041	G065	0.0017705241
G066	G068	0.0017705187
G043	G035	0.0017705162
G039	G069	0.0017705113
G097	G062	0.0017704968
G056	G092	0.0017704909
G087	G002	0.0017704457
G053	G082	0.0017704287
G084	G083	0.0017704169
G002	G065	0.0017704088
G092	G097	0.0017703495
G034	G027	0.0017702937
G083	G047	0.0017702859
G053	G085	0.0017702692
G095	G085	0.0017702641
G001	G044	0.0017702628
G087	G024	0.0017701926
G019	G052	0.0017701732
G075	G067	0.0017701535
G075	G061	0.0017700996
G056	G033	0.0017700936
G063	G092	0.0017700817
G086	G089	0.0017700001
G033	G006	0.0017699971
G092	G086	0.0017699861
G080	G052	0.0017699295
G052	G003	0.0017698951
G070	G020	0.0017698911
G068	G061	0.00176988
G071	G087	0.0017698724
G054	G022	0.0017698697
G085	G052	0.0017698535
G008	G047	0.0017698505
G095	G061	0.0017698248
G023	G008	0.0017698087
G050	G057	0.0017697957
G046	G078	0.0017696948
G081	G039	0.0017696845
G006	G011	0.0017696839
G020	G047	0.0017696754
G006	G012	0.0017696468
G032	G030	0.0017696411
G090	G100	0.0017696403
G085	G059	0.0017696387
G059	G015	0.0017696341
G007	G013	0.0017696328
G081	G033	0.0017696257
G041	G093	0.0017696039
G063	G002	0.001769564
G086	G033	0.0017695638
G001	G065	0.0017695599
G014	G037	0.0017695386
G023	G069	0.0017695138
G083	G015	0.0017695003
G023	G004	0.0017694946
G094	G046	0.0017694865
G018	G039	0.0017694529
G035	G082	0.0017694043
G050	G066	0.001769403
G080	G053	0.0017693973
G099	G087	0.0017693415
G003	G086	0.0017692612
G016	G021	0.0017692503
G024	G012	0.0017692253
G047	G061	0.0017691742
G099	G062	0.0017691429
G015	G034	0.0017691306
G091	G070	0.0017691173
G002	G044	0.0017691121
G061	G100	0.0017691035
G003	G064	0.0017690763
G030	G069	0.0017690744
G087	G051	0.0017690308
G050	G044	0.0017690052
G055	G029	0.0017689477
G060	G100	0.0017689447
G064	G086	0.0017689399
G024	G023	0.0017689231
G051	G044	0.001768915
G082	G084	0.0017688915
G062	G032	0.0017688704
G033	G084	0.0017688638
G029	G072	0.0017688464
G042	G050	0.0017688157
G053	G059	0.0017687872
G055	G069	0.0017687842
G029	G004	0.0017687838
G007	G028	0.0017687798
G066	G096	0.0017687682
G058	G005	0.0017687627
G041	G069	0.0017687543
G069	G038	0.0017687439
G070	G037	0.0017687358
G041	G036	0.0017687166
G009	G016	0.0017687099
G080	G008	0.0017686883
G057	G062	0.0017686598
G100	G077	0.00176865
G045	G040	0.0017686399
G080	G079	0.001768629
G088	G049	0.0017685926
G087	G096	0.0017685699
G076	G049	0.0017685484
G036	G025	0.0017685225
G083	G044	0.0017684709
G066	G045	0.0017684445
G076	G014	0.0017684343
G065	G016	0.0017684237
G016	G077	0.0017684153
G065	G001	0.0017684118
G098	G018	0.0017683973
G008	G053	0.001768392
G024	G015	0.0017683646
G026	G070	0.00176834
G070	G033	0.0017683374
G028	G074	0.0017683139
G073	G033	0.001768304
G010	G071	0.0017682768
G045	G003	0.001768249
G067	G033	0.0017682251
G014	G040	0.0017682185
G089	G037	0.0017682022
G014	G044	0.0017681962
G036	G094	0.0017681865
G077	G050	0.0017681789
G005	G062	0.0017681539
G097	G036	0.0017681534
G067	G087	0.0017681458
G093	G012	0.001768143
G066	G017	0.0017681341
G015	G073	0.0017681115
G094	G076	0.0017680919
G001	G084	0.0017680911
G023	G040	0.0017680909
G031	G088	0.0017680872
G041	G025	0.0017680731
G023	G054	0.001768053
G055	G053	0.0017680445
G049	G080	0.001768043
G040	G094	0.0017680316
G002	G036	0.0017680103
G081	G036	0.0017679685
G042	G040	0.0017679083
G062	G082	0.0017679031
G048	G087	0.0017678889
G009	G058	0.0017678845
G049	G033	0.0017678668
G097	G059	0.0017678275
G003	G096	0.0017678188
G027	G006	0.0017678094
G017	G044	0.00176776
G040	G066	0.0017677114
G031	G070	0.0017676996
G069	G061	0.0017676908
G021	G029	0.0017676036
G100	G060	0.0017676007
G095	G072	0.0017675752
G062	G089	0.0017675265
G018	G071	0.0017675199
G097	G058	0.0017675096
G005	G074	0.0017674969
G024	G002	0.0017674898
G089	G071	0.0017674577
G055	G028	0.0017674494
G023	G010	0.0017674322
G019	G026	0.0017674268
G014	G079	0.0017674185
G094	G002	0.001767416
G095	G062	0.0017674064
G044	G053	0.001767379
G035	G049	0.0017673721
G055	G035	0.0017673525
G007	G018	0.0017673126
G058	G028	0.0017673068
G042	G077	0.0017672906
G066	G086	0.0017672792
G064	G027	0.0017672145
G073	G097	0.0017671942
G024	G048	0.0017671927
G068	G003	0.0017671816
G087	G046	0.0017671607
G065	G004	0.0017671414
G082	G044	0.0017671185
G034	G076	0.0017671168
G087	G065	0.00176711
G025	G077	0.0017670547
G086	G099	0.0017670486
G059	G023	0.0017670457
G068	G043	0.0017670243
G086	G048	0.00176702
G059	G080	0.001767014
G024	G044	0.0017669331
G098	G072	0.0017669254
G049	G002	0.0017668154
G082	G015	0.0017667727
G025	G072	0.0017667467
G052	G093	0.0017666684
G042	G090	0.0017666566
G024	G097	0.0017666194
G048	G064	0.0017666011
G044	G026	0.0017666
G075	G046	0.001766577
G003	G043	0.0017665705
G038	G077	0.0017665622
G028	G026	0.0017665464
G060	G049	0.0017665456
G064	G021	0.0017665274
G048	G097	0.0017665147
G055	G047	0.0017664961
G060	G071	0.0017664859
G033	G042	0.0017664834
G010	G045	0.0017664623
G046	G064	0.001766461
G005	G078	0.0017664406
G017	G087	0.0017664166
G074	G005	0.001766409
G048	G058	0.0017664034
G026	G025	0.001766403
G008	G029	0.0017663972
G044	G083	0.0017663515
G090	G051	0.001766337
G081	G025	0.0017663211
G070	G023	0.0017662861
G066	G067	0.0017662278
G085	G016	0.0017662201
G044	G061	0.0017662022
G074	G033	0.0017661996
G084	G053	0.0017661822
G089	G060	0.0017661796
G036	G093	0.0017661555
G082	G021	0.00176615
G072	G005	0.0017661393
G059	G030	0.0017661233
G064	G034	0.0017661232
G061	G028	0.0017661061
G075	G063	0.0017659912
G060	G090	0.0017659864
G020	G099	0.0017659854
G007	G050	0.0017659735
G063	G021	0.0017659195
G003	G080	0.0017659108
G011	G047	0.0017658563
G033	G024	0.0017658515
G044	G081	0.0017658471
G014	G004	0.0017658417
G078	G090	0.0017658338
G059	G032	0.0017658146
G073	G058	0.0017658011
G056	G045	0.0017657927
G016	G005	0.0017657854
G079	G090	0.001765763
G060	G015	0.0017656748
G046	G042	0.0017656533
G027	G025	0.0017656307
G077	G006	0.001765626
G057	G011	0.0017655998
G099	G018	0.0017655795
G083	G054	0.0017655652
G017	G020	0.001765531
G022	G064	0.0017654826
G086	G040	0.0017654672
G054	G084	0.001765416
G095	G026	0.0017653982
G062	G071	0.0017653573
G061	G080	0.0017653541
G029	G055	0.0017653275
G027	G095	0.0017653174
G018	G008	0.001765303
G072	G088	0.001765302
G061	G055	0.0017652867
G005	G090	0.0017652852
G057	G036	0.0017652513
G040	G052	0.0017652423
G054	G060	0.0017652356
G038	G025	0.0017652098
G079	G015	0.0017651385
G084	G094	0.0017651283
G077	G095	0.0017651255
G079	G043	0.0017651096
G048	G002	0.0017651028
G013	G004	0.0017650978
G089	G026	0.0017650871
G074	G025	0.0017650665
G022	G009	0.0017650222
G042	G096	0.0017650211
G063	G013	0.0017650196
G067	G018	0.0017649903
G060	G037	0.0017649732
G016	G068	0.0017649606
G075	G056	0.0017649574
G069	G090	0.0017648954
G002	G059	0.0017648673
G018	G004	0.0017648592
G041	G067	0.0017648515
G092	G017	0.0017648366
G019	G094	0.0017648332
G086	G075	0.0017648243
G016	G003	0.001764824
G052	G047	0.0017648236
G064	G063	0.001764805
G007	G001	0.0017647963
G064	G052	0.0017647692
G001	G086	0.0017647658
G047	G095	0.001764729
G036	G016	0.0017647252
G007	G051	0.0017647089
G003	G078	0.0017646427
G010	G016	0.0017646366
G084	G015	0.0017646032
G045	G033	0.0017645974
G001	G052	0.0017645838
G040	G017	0.0017645749
G075	G099	0.0017645728
G028	G024	0.0017645425
G073	G053	0.0017645368
G011	G059	0.0017645138
G038	G028	0.0017644558
G022	G069	0.0017644077
G014	G039	0.001764397
G039	G073	0.0017643851
G060	G072	0.0017643672
G083	G056	0.0017643442
G033	G030	0.0017643363
G031	G100	0.0017643224
G080	G089	0.0017643161
G043	G038	0.0017643063
G034	G022	0.0017642663
G091	G052	0.0017642049
G068	G006	0.0017641381
G093	G007	0.0017641337
G073	G007	0.00176411
G020	G002	0.0017641039
G056	G061	0.001764088
G063	G045	0.0017640662
G076	G085	0.0017640481
G028	G066	0.0017639577
G056	G096	0.0017639494
G026	G021	0.0017639309
G063	G033	0.0017639269
G022	G034	0.0017639031
G095	G028	0.0017637635
G014	G058	0.0017636489
G015	G082	0.0017635948
G064	G100	0.0017635613
G010	G035	0.0017635169
G076	G006	0.001763506
G067	G029	0.0017634502
G076	G010	0.001763439
G077	G026	0.0017634222
G069	G059	0.0017634132
G006	G020	0.0017633988
G084	G068	0.0017633935
G092	G099	0.001763376
G081	G049	0.0017633514
G058	G019	0.0017633406
G046	G094	0.00176333
G011	G036	0.0017632855
G043	G007	0.0017632424
G066	G043	0.001763087
G085	G024	0.0017630556
G088	G003	0.0017630311
G061	G005	0.0017630252
G051	G084	0.0017630217
G053	G052	0.001762992
G005	G018	0.0017629866
G023	G055	0.0017629822
G041	G034	0.00176296
G083	G069	0.0017629181
G085	G076	0.0017629124
G053	G032	0.0017628869
G013	G005	0.0017628855
G038	G074	0.0017628584
G081	G084	0.001762839
G068	G054	0.0017627837
G100	G034	0.001762757
G062	G081	0.0017627467
G082	G071	0.0017627174
G081	G010	0.0017627139
G047	G030	0.0017626866
G013	G027	0.0017626531
G077	G048	0.0017626309
G083	G100	0.0017626196
G018	G084	0.0017625309
G047	G022	0.0017624988
G007	G061	0.0017624783
G003	G026	0.0017624734
G058	G009	0.0017624514
G051	G031	0.0017624508
G074	G073	0.0017624476
G020	G016	0.0017624419
G080	G038	0.0017624047
G067	G013	0.0017623929
G013	G041	0.0017623696
G001	G030	0.001762353
G075	G010	0.0017623437
G001	G066	0.0017623144
G054	G029	0.0017622795
G030	G058	0.0017622309
G096	G021	0.0017621927
G029	G079	0.0017621679
G086	G058	0.0017621358
G061	G022	0.0017621227
G092	G002	0.001762117
G072	G054	0.0017621141
G007	G083	0.0017620798
G090	G096	0.0017620281
G077	G014	0.0017619977
G071	G070	0.0017619927
G088	G016	0.0017619564
G083	G013	0.0017619306
G069	G030	0.0017618863
G072	G092	0.001761884
G047	G035	0.0017618627
G029	G088	0.0017618206
G100	G076	0.0017617941
G091	G079	0.0017617866
G044	G057	0.0017617731
G030	G055	0.0017617663
G084	G071	0.0017617487
G027	G002	0.0017617152
G010	G004	0.0017617005
G033	G027	0.0017616568
G035	G016	0.001761622
G037	G086	0.0017616214
G072	G038	0.0017616188
G004	G065	0.0017615724
G095	G042	0.001761564
G085	G088	0.0017615476
G067	G076	0.0017615464
G078	G088	0.0017615126
G073	G052	0.0017615096
G028	G015	0.001761502
G044	G036	0.0017614843
G094	G054	0.001761475
G036	G022	0.0017614436
G030	G076	0.0017614148
G068	G077	0.0017613976
G072	G055	0.0017613858
G031	G073	0.0017613621
G017	G071	0.00176136
G095	G063	0.0017613226
G095	G022	0.001761314
G074	G012	0.0017613011
G086	G018	0.001761276
G009	G038	0.0017612503
G078	G067	0.0017612468
G055	G091	0.0017612225
G036	G048	0.001761172
G024	G092	0.0017611692
G042	G056	0.0017611664
G018	G100	0.0017611531
G070	G074	0.0017611443
G057	G007	0.0017611313
G053	G076	0.0017610965
G074	G028	0.0017610721
G027	G038	0.0017610578
G055	G056	0.0017610539
G053	G055	0.0017610118
G033	G056	0.0017609731
G014	G061	0.0017609064
G058	G074	0.0017608928
G098	G066	0.0017608695
G006	G018	0.0017608631
G019	G041	0.0017608536
G084	G022	0.0017608528
G091	G095	0.0017608304
G042	G082	0.0017608063
G038	G096	0.0017607813
G081	G061	0.0017607722
G079	G053	0.001760759
G092	G023	0.0017607574
G028	G011	0.0017607472
G006	G071	0.0017607254
G007	G089	0.001760695
G006	G036	0.0017606764
G056	G007	0.0017605969
G003	G100	0.0017605849
G042	G033	0.0017605403
G049	G074	0.0017605287
G076	G023	0.001760431
G089	G070	0.0017604146
G042	G049	0.0017604067
G056	G062	0.0017604035
G018	G079	0.001760379
G033	G013	0.0017603677
G087	G084	0.0017603147
G086	G036	0.0017602746
G009	G006	0.001760256
G093	G059	0.0017602204
G066	G036	0.0017601879
G090	G071	0.001760145
G025	G041	0.0017601404
G030	G093	0.0017601126
G066	G039	0.0017601011
G083	G049	0.001760085
G075	G036	0.0017600744
G073	G011	0.0017600517
G034	G085	0.0017600278
G042	G081	0.0017600206
G055	G050	0.001759973
G033	G061	0.0017599574
G050	G040	0.0017599539
G030	G097	0.0017599302
G030	G051	0.0017599218
G075	G065	0.0017599033
G004	G089	0.0017598774
G032	G043	0.0017598588
G017	G025	0.0017598035
G051	G001	0.0017597856
G058	G057	0.0017597657
G059	G038	0.0017597246
G075	G095	0.0017596883
G010	G046	0.0017596787
G050	G055	0.0017596544
G039	G066	0.0017596001
G048	G030	0.0017595661
G041	G077	0.0017595529
G011	G037	0.0017595275
G088	G067	0.0017595183
G007	G088	0.0017594972
G023	G032	0.0017594546
G020	G007	0.0017594261
G063	G068	0.0017594069
G081	G074	0.0017594044
G069	G079	0.001759399
G055	G004	0.00175935
G082	G011	0.0017593368
G050	G090	0.0017593361
G079	G018	0.0017593137
G042	G070	0.0017593052
G064	G061	0.0017592602
G007	G058	0.0017592389
G100	G084	0.0017591534
G010	G050	0.0017591437
G035	G047	0.0017591352
G089	G075	0.0017591104
G057	G099	0.0017591042
G017	G045	0.0017591015
G056	G040	0.0017590998
G066	G023	0.0017590448
G084	G086	0.0017589966
G011	G069	0.0017589751
G046	G076	0.0017589674
G031	G020	0.0017589448
G021	G057	0.0017589309
G085	G054	0.001758876
G038	G016	0.0017588661
G089	G066	0.0017588407
G034	G055	0.0017588299
G007	G077	0.0017588255
G074	G081	0.0017588136
G036	G063	0.0017587879
G057	G020	0.0017587702
G083	G031	0.0017587531
G082	G085	0.0017587454
G028	G055	0.0017587146
G080	G023	0.0017586838
G095	G034	0.0017586742
G030	G036	0.0017586611
G072	G066	0.0017586488
G002	G094	0.0017586378
G058	G001	0.0017586083
G049	G018	0.0017584916
G046	G050	0.00175848
G080	G010	0.0017584645
G035	G048	0.0017584501
G054	G015	0.0017584256
G076	G031	0.0017584144
G093	G087	0.0017583848
G088	G033	0.0017583814
G024	G031	0.001758337
G090	G065	0.0017583045
G024	G067	0.0017582786
G006	G076	0.0017582764
G008	G017	0.0017582366
G084	G090	0.0017582348
G032	G073	0.0017582268
G065	G019	0.001758208
G084	G031	0.0017581957
G068	G040	0.001758167
G013	G001	0.00175814
G025	G029	0.0017581291
G006	G047	0.0017581258
G043	G050	0.0017581066
G034	G040	0.0017580644
G088	G090	0.0017580503
G085	G018	0.0017580022
G001	G080	0.0017579665
G048	G038	0.0017579274
G090	G064	0.0017579185
G077	G005	0.0017579154
G059	G094	0.0017578818
G004	G041	0.0017578552
G064	G060	0.0017578172
G024	G038	0.001757816
G100	G058	0.0017577745
G026	G020	0.0017577428
G096	G068	0.0017577269
G092	G081	0.0017577251
G028	G097	0.0017576978
G095	G007	0.0017576822
G080	G031	0.0017576505
G048	G042	0.0017576498
G030	G053	0.0017576308
G093	G063	0.0017576073
G083	G034	0.0017575801
G074	G006	0.0017575718
G093	G089	0.0017575617
G046	G040	0.001757551
G096	G061	0.0017575416
G099	G090	0.0017575192
G003	G028	0.0017574815
G092	G061	0.0017574703
G058	G078	0.0017574664
G027	G017	0.0017574395
G003	G062	0.0017574362
G084	G073	0.0017574248
G078	G046	0.0017574182
G024	G004	0.0017573156
G061	G057	0.0017572597
G011	G056	0.0017572388
G014	G069	0.001757233
G005	G015	0.0017572223
G013	G088	0.0017572164
G017	G070	0.0017572098
G029	G096	0.0017571842
G048	G059	0.001757142
G010	G066	0.001757117
G004	G002	0.0017570929
G018	G010	0.0017570808
G044	G014	0.0017570645
G006	G066	0.0017570449
G067	G021	0.0017570255
G079	G080	0.0017569703
G052	G024	0.0017569585
G011	G064	0.0017569513
G061	G086	0.0017569495
G012	G015	0.001756856
G043	G047	0.0017568413
G054	G024	0.0017568092
G090	G077	0.0017567857
G050	G058	0.0017567629
G006	G001	0.0017567344
G009	G072	0.0017566448
G067	G086	0.0017566327
G017	G028	0.0017566147
G049	G022	0.001756578
G012	G089	0.0017565722
G034	G043	0.0017565393
G007	G092	0.0017565102
G021	G046	0.0017564762
G033	G059	0.0017564427
G090	G029	0.0017564412
G085	G072	0.0017563666
G057	G048	0.0017563424
G035	G059	0.0017563204
G069	G053	0.0017563121
G052	G031	0.0017563077
G021	G005	0.0017562555
G022	G063	0.0017562436
G048	G044	0.0017561906
G010	G017	0.0017561835
G090	G006	0.0017561507
G018	G038	0.001756081
G051	G004	0.0017560708
G095	G027	0.0017560686
G010	G061	0.0017560645
G029	G052	0.0017560192
G032	G020	0.001756004
G017	G005	0.0017559851
G099	G005	0.0017559236
G001	G022	0.0017559228
G034	G005	0.0017558897
G031	G087	0.0017558571
G093	G015	0.00175585
G087	G093	0.0017558425
G044	G052	0.001755819
G029	G067	0.0017558183
G093	G080	0.0017557755
G019	G002	0.0017557712
G055	G012	0.0017557656
G059	G006	0.0017557428
G050	G002	0.0017557103
G060	G065	0.00175571
G060	G095	0.0017556944
G054	G080	0.0017556917
G061	G059	0.001755674
G015	G060	0.001755659
G025	G087	0.0017556528
G035	G022	0.0017556188
G004	G011	0.001755617
G096	G045	0.0017555952
G009	G022	0.0017555912
G047	G056	0.0017555751
G082	G051	0.0017555633
G085	G099	0.0017555509
G030	G096	0.001755533
G038	G003	0.0017555156
G089	G087	0.0017554847
G060	G057	0.0017554782
G083	G036	0.0017554673
G077	G056	0.0017554547
G008	G074	0.0017554525
G011	G016	0.0017554335
G029	G100	0.0017554133
G063	G067	0.0017553995
G084	G048	0.0017553967
G009	G044	0.0017553964
G090	G074	0.0017553666
G059	G063	0.0017553132
G092	G088	0.0017552746
G031	G016	0.0017552647
G012	G028	0.0017552389
G033	G069	0.0017551976
G071	G090	0.0017551591
G004	G094	0.0017551553
G015	G018	0.0017551446
G098	G029	0.001755122
G051	G020	0.0017550716
G048	G079	0.001755051
G037	G089	0.00175504
G056	G049	0.0017550245
G002	G009	0.0017550153
G098	G004	0.0017550132
G100	G092	0.0017550109
G045	G046	0.0017549989
G010	G054	0.0017548874
G098	G054	0.001754865
G057	G017	0.0017548485
G002	G100	0.0017548269
G041	G019	0.0017548171
G091	G065	0.001754812
G071	G043	0.0017548036
G063	G035	0.0017547812
G061	G081	0.0017547797
G095	G073	0.0017547642
G056	G093	0.001754759
G042	G078	0.001754722
G052	G004	0.0017547166
G038	G044	0.0017546945
G022	G007	0.0017546905
G078	G051	0.0017546864
G029	G084	0.0017546613
G013	G071	0.0017546612
G043	G077	0.0017546488
