TF	Target	EdgeWeight
G033	G051	0.001768758
G010	G057	0.001768741
G077	G036	0.0017687373
G030	G045	0.0017687279
G011	G022	0.0017687114
G037	G071	0.0017686895
G097	G090	0.0017686562
G071	G023	0.0017686334
G061	G078	0.0017686174
G094	G006	0.0017686061
G039	G032	0.0017685873
G025	G051	0.001768555
G001	G056	0.0017685371
G070	G068	0.0017685264
G063	G096	0.0017685259
G077	G026	0.0017685196
G066	G026	0.001768507
G076	G031	0.0017684944
G049	G040	0.0017684397
G030	G019	0.0017684234
G074	G045	0.001768418
G093	G005	0.001768394
G031	G012	0.0017683718
G091	G083	0.0017683575
G049	G095	0.0017683336
G014	G040	0.0017683198
G084	G068	0.0017682968
G042	G046	0.0017682888
G062	G021	0.0017682737
G029	G032	0.001768239
G086	G019	0.0017682231
G037	G084	0.0017682222
G097	G052	0.001768156
G064	G030	0.0017681405
G001	G044	0.0017681353
G047	G098	0.0017681279
G053	G087	0.0017681273
G064	G037	0.0017681164
G077	G042	0.0017680672
G062	G093	0.0017680653
G047	G006	0.0017680303
G084	G097	0.0017680068
G044	G027	0.0017679681
G031	G071	0.001767901
G054	G061	0.0017678825
G075	G063	0.0017678444
G057	G030	0.001767831
G084	G026	0.0017678227
G023	G097	0.0017678082
G095	G038	0.0017677947
G021	G097	0.0017677919
G024	G058	0.0017677775
G030	G006	0.0017677423
G043	G090	0.0017677109
G067	G082	0.0017677105
G047	G048	0.0017677007
G018	G037	0.0017676883
G002	G007	0.0017676842
G089	G061	0.0017676702
G034	G029	0.0017676665
G003	G062	0.0017675923
G073	G097	0.0017675213
G044	G094	0.0017675121
G021	G070	0.0017674995
G035	G087	0.0017674622
G056	G085	0.0017674577
G057	G067	0.001767416
G078	G092	0.0017674052
G036	G039	0.0017673938
G047	G086	0.0017673915
G016	G025	0.0017673862
G038	G055	0.0017673643
G091	G004	0.0017673279
G059	G042	0.0017673046
G030	G027	0.0017672532
G073	G028	0.0017672501
G086	G017	0.001767249
G068	G075	0.0017672485
G085	G013	0.0017672454
G005	G024	0.0017672413
G021	G030	0.0017672335
G010	G078	0.0017672327
G097	G035	0.001767157
G096	G033	0.0017671095
G038	G075	0.0017670911
G071	G089	0.0017670649
G026	G022	0.0017669885
G013	G008	0.0017669785
G096	G066	0.0017669784
G007	G034	0.0017669637
G076	G043	0.0017669017
G085	G011	0.0017668878
G056	G030	0.0017668518
G076	G015	0.0017668502
G059	G003	0.0017668402
G030	G090	0.0017668286
G095	G086	0.0017667263
G037	G047	0.0017666679
G047	G088	0.0017666459
G073	G046	0.0017666199
G026	G068	0.0017666077
G089	G009	0.0017665656
G100	G095	0.0017665569
G008	G051	0.0017665266
G011	G008	0.00176652
G088	G050	0.0017664774
G026	G082	0.0017664504
G022	G080	0.0017663646
G028	G042	0.0017663462
G039	G011	0.0017663393
G092	G030	0.0017663379
G004	G012	0.0017663277
G023	G063	0.0017663066
G017	G015	0.0017663063
G096	G012	0.0017663
G099	G007	0.0017662914
G058	G013	0.0017662909
G097	G053	0.0017662776
G014	G100	0.0017662694
G096	G078	0.0017662577
G097	G074	0.001766253
G036	G040	0.0017661987
G044	G017	0.0017661975
G040	G066	0.0017661973
G064	G053	0.0017661888
G001	G039	0.0017661281
G017	G020	0.0017661235
G037	G012	0.0017661012
G048	G075	0.001766075
G060	G013	0.0017660344
G037	G050	0.0017659805
G018	G057	0.001765969
G037	G097	0.0017659557
G008	G047	0.0017659512
G065	G082	0.0017659307
G078	G024	0.0017659075
G007	G051	0.0017657923
G020	G032	0.001765755
G017	G058	0.0017657413
G079	G050	0.001765726
G045	G021	0.0017657216
G060	G081	0.0017657072
G090	G045	0.0017656985
G042	G023	0.0017656907
G006	G042	0.0017656613
G073	G081	0.001765613
G091	G001	0.0017656054
G045	G014	0.0017656044
G069	G032	0.0017655691
G006	G055	0.0017655423
G003	G016	0.00176546
G069	G014	0.0017654593
G051	G057	0.0017654498
G003	G044	0.0017654224
G040	G025	0.0017654072
G094	G096	0.0017653741
G069	G078	0.0017653507
G038	G084	0.0017653398
G064	G059	0.0017653372
G035	G060	0.0017652854
G019	G017	0.0017652734
G099	G088	0.0017652571
G090	G098	0.0017652453
G077	G022	0.0017652313
G043	G045	0.0017652137
G060	G051	0.001765203
G005	G096	0.0017652025
G012	G039	0.0017651893
G006	G071	0.0017651892
G033	G099	0.0017651629
G089	G058	0.0017651574
G025	G044	0.0017651173
G004	G082	0.001765078
G066	G072	0.001765005
G003	G078	0.00176499
G079	G068	0.0017649814
G069	G030	0.0017649374
G030	G032	0.0017648941
G005	G014	0.001764861
G088	G083	0.0017648602
G070	G081	0.0017648418
G031	G018	0.001764831
G058	G098	0.0017648082
G099	G010	0.0017646778
G002	G057	0.0017646655
G096	G097	0.001764648
G006	G022	0.0017646358
G035	G082	0.0017645513
G063	G022	0.0017644905
G005	G086	0.0017644824
G013	G089	0.0017644801
G009	G050	0.0017644376
G061	G065	0.0017644367
G027	G016	0.0017644338
G019	G087	0.0017644261
G091	G030	0.0017644187
G056	G005	0.0017643397
G034	G027	0.0017642899
G053	G041	0.0017642848
G031	G004	0.0017642817
G028	G056	0.0017642743
G080	G066	0.0017642705
G087	G014	0.0017642669
G037	G078	0.0017642485
G035	G038	0.0017642446
G042	G076	0.0017642264
G043	G049	0.0017642179
G053	G018	0.0017641812
G055	G047	0.0017641599
G062	G065	0.0017641345
G089	G028	0.0017641289
G010	G065	0.0017641267
G058	G037	0.0017641252
G050	G002	0.0017640842
G075	G014	0.0017640775
G015	G012	0.0017640574
G080	G062	0.0017640396
G026	G060	0.0017640389
G048	G044	0.0017640033
G051	G040	0.0017639545
G004	G074	0.0017639502
G053	G031	0.0017639395
G090	G017	0.0017639365
G052	G022	0.0017638848
G018	G015	0.0017638222
G037	G065	0.0017637644
G050	G070	0.0017637601
G051	G083	0.0017637431
G072	G028	0.0017637362
G071	G053	0.0017636896
G062	G047	0.001763673
G024	G051	0.0017636622
G057	G082	0.0017636291
G069	G095	0.0017635642
G046	G078	0.0017635487
G028	G027	0.0017635176
G036	G074	0.00176351
G027	G047	0.0017634965
G095	G015	0.0017634765
G022	G031	0.0017633986
G001	G062	0.0017633925
G048	G005	0.0017633735
G039	G040	0.0017633598
G019	G052	0.0017633474
G047	G005	0.0017633201
G033	G071	0.0017633187
G065	G064	0.0017633084
G027	G039	0.0017632729
G010	G047	0.0017632666
G036	G024	0.0017632657
G096	G073	0.0017632657
G001	G005	0.0017632322
G036	G015	0.0017631997
G049	G076	0.0017631864
G017	G096	0.001763162
G006	G051	0.0017631374
G031	G099	0.0017631119
G045	G062	0.0017630827
G067	G015	0.001763079
G008	G011	0.0017630648
G034	G082	0.0017630575
G093	G004	0.0017630485
G025	G004	0.0017630447
G099	G075	0.0017630338
G014	G047	0.0017630093
G001	G018	0.0017629908
G042	G084	0.0017629708
G052	G018	0.0017629685
G054	G086	0.0017629137
G054	G024	0.001762892
G045	G074	0.0017628479
G079	G003	0.0017627992
G051	G031	0.0017627846
G094	G063	0.0017627619
G034	G017	0.0017627395
G088	G004	0.001762716
G065	G089	0.0017626454
G043	G039	0.0017626234
G040	G052	0.0017626157
G073	G044	0.0017625979
G084	G061	0.0017625855
G037	G030	0.0017625841
G085	G060	0.0017625807
G085	G045	0.001762517
G014	G008	0.0017625039
G091	G039	0.0017624812
G031	G079	0.0017624787
G079	G018	0.0017624748
G030	G001	0.0017624564
G001	G099	0.0017624357
G037	G064	0.0017624343
G059	G097	0.0017623832
G078	G034	0.0017623778
G020	G036	0.0017623751
G069	G064	0.00176237
G073	G077	0.0017622621
G076	G060	0.0017622603
G034	G086	0.0017622515
G019	G021	0.0017622061
G093	G086	0.0017621616
G100	G037	0.0017621573
G071	G066	0.0017620642
G081	G091	0.0017620461
G096	G068	0.001762043
G093	G065	0.0017620226
G012	G053	0.0017619985
G076	G092	0.0017619618
G069	G021	0.0017619528
G041	G054	0.0017619417
G031	G046	0.0017619367
G018	G094	0.0017619011
G034	G089	0.0017618769
G075	G022	0.0017618764
G050	G063	0.0017618717
G058	G005	0.0017618642
G047	G036	0.0017618439
G075	G003	0.0017618409
G099	G044	0.0017618268
G076	G086	0.0017618232
G092	G048	0.0017618114
G026	G099	0.0017618088
G031	G026	0.0017618043
G079	G044	0.0017617552
G084	G029	0.0017617089
G076	G002	0.0017616842
G050	G083	0.0017616566
G043	G036	0.0017616549
G054	G031	0.0017616195
G040	G095	0.0017616177
G053	G028	0.001761577
G075	G023	0.0017615663
G019	G064	0.0017615486
G026	G009	0.0017615008
G001	G078	0.0017614958
G079	G061	0.0017614587
G036	G033	0.0017614063
G005	G053	0.0017614005
G017	G043	0.0017613866
G057	G020	0.0017613594
G062	G100	0.0017613376
G042	G070	0.0017613294
G009	G043	0.0017612878
G099	G048	0.0017612678
G051	G090	0.0017612672
G043	G019	0.0017612597
G068	G088	0.0017612495
G040	G057	0.0017612478
G084	G075	0.0017612443
G042	G036	0.0017612287
G002	G073	0.0017611946
G054	G057	0.0017611651
G046	G048	0.0017611585
G044	G085	0.0017611281
G009	G089	0.0017611061
G058	G082	0.0017610627
G099	G039	0.0017610381
G088	G014	0.0017610337
G041	G097	0.0017609909
G095	G030	0.0017609105
G063	G031	0.0017609017
G097	G024	0.0017609011
G093	G080	0.0017608932
G035	G042	0.0017608817
G082	G006	0.0017608787
G068	G057	0.0017608748
G019	G002	0.0017608718
G077	G035	0.0017608593
G063	G005	0.0017608531
G024	G013	0.0017608439
G088	G067	0.001760824
G083	G097	0.0017608086
G005	G087	0.0017607987
G086	G066	0.0017607837
G055	G024	0.0017607596
G092	G065	0.0017607558
G080	G051	0.0017607401
G067	G057	0.0017607372
G010	G052	0.0017607202
G045	G015	0.0017606484
G054	G046	0.0017606441
G084	G022	0.0017606424
G035	G094	0.0017605361
G045	G092	0.001760528
G026	G057	0.001760492
G018	G045	0.0017604745
G039	G082	0.0017604745
G091	G089	0.0017604637
G084	G052	0.0017604571
G093	G054	0.0017604565
G008	G098	0.0017604034
G086	G071	0.0017603739
G028	G024	0.0017603609
G091	G079	0.0017602616
G091	G071	0.0017602227
G098	G042	0.0017601659
G031	G056	0.0017601197
G100	G023	0.0017600793
G051	G097	0.001760079
G012	G066	0.0017600567
G017	G030	0.0017600422
G089	G099	0.0017599886
G025	G046	0.0017599858
G035	G012	0.0017599802
G013	G041	0.0017599722
G018	G061	0.0017599482
G047	G094	0.0017599361
G033	G019	0.0017599224
G039	G075	0.0017598997
G090	G076	0.0017598884
G061	G079	0.0017598812
G032	G077	0.0017598649
G018	G001	0.0017598062
G068	G026	0.0017598054
G070	G034	0.0017597389
G099	G032	0.0017597158
G007	G100	0.0017597158
G098	G050	0.0017597036
G081	G003	0.0017597016
G096	G005	0.0017596815
G034	G098	0.0017596642
G005	G074	0.0017596594
G075	G057	0.0017596523
G068	G065	0.0017595304
G094	G090	0.0017595064
G023	G039	0.0017594832
G030	G053	0.0017594825
G001	G059	0.0017594288
G020	G034	0.0017594175
G089	G064	0.0017593967
G017	G040	0.0017593849
G026	G079	0.0017593795
G044	G054	0.0017593616
G019	G034	0.001759333
G001	G098	0.0017593161
G019	G048	0.001759297
G075	G046	0.0017592555
G095	G065	0.0017592391
G072	G005	0.0017592353
G013	G030	0.0017592196
G037	G077	0.0017591965
G073	G043	0.0017591635
G073	G027	0.0017591547
G046	G044	0.0017591546
G020	G076	0.0017591283
G086	G005	0.0017590743
G083	G007	0.0017590388
G002	G056	0.0017590037
G059	G028	0.0017589902
G080	G095	0.0017589837
G010	G097	0.0017589732
G035	G065	0.0017589421
G048	G065	0.0017589302
G006	G090	0.0017589013
G059	G084	0.0017588909
G042	G045	0.0017588886
G059	G064	0.0017588623
G005	G006	0.0017588417
G008	G058	0.0017588368
G027	G001	0.0017588353
G035	G045	0.0017588248
G017	G029	0.0017588079
G047	G060	0.0017587998
G094	G028	0.0017587632
G036	G068	0.0017587347
G053	G066	0.001758694
G067	G029	0.0017586733
G092	G081	0.0017586689
G031	G022	0.001758626
G008	G043	0.0017586238
G036	G037	0.0017586236
G035	G044	0.0017585882
G031	G029	0.0017585739
G065	G049	0.001758528
G004	G049	0.0017585165
G058	G010	0.0017584998
G063	G030	0.001758462
G084	G034	0.0017583967
G047	G016	0.0017583787
G075	G052	0.0017583697
G055	G080	0.0017583497
G023	G099	0.0017583322
G036	G011	0.0017583094
G085	G017	0.0017582271
G030	G065	0.0017581958
G021	G072	0.001758179
G007	G015	0.0017581633
G061	G014	0.0017581286
G009	G087	0.0017581072
G097	G018	0.0017581033
G054	G058	0.0017580702
G050	G024	0.0017580569
G001	G087	0.0017580503
G093	G072	0.0017580468
G036	G010	0.0017580304
G002	G036	0.0017580262
G020	G042	0.0017580241
G048	G086	0.0017579967
G043	G055	0.0017579905
G096	G008	0.0017579672
G065	G045	0.001757954
G089	G097	0.0017579045
G029	G076	0.0017578625
G063	G081	0.0017578513
G053	G037	0.0017578396
G093	G002	0.0017578258
G004	G014	0.0017577715
G017	G059	0.0017577312
G067	G074	0.0017577208
G022	G089	0.0017577163
G021	G081	0.0017576873
G049	G096	0.0017576789
G066	G008	0.0017576788
G076	G024	0.0017576745
G087	G037	0.0017576693
G045	G054	0.0017576516
G027	G035	0.0017576168
G093	G015	0.0017576158
G067	G032	0.001757604
G039	G021	0.0017575772
G006	G043	0.001757557
G055	G023	0.0017574849
G001	G034	0.0017574446
G032	G082	0.0017574421
G005	G082	0.0017574372
G051	G037	0.0017574362
G051	G022	0.0017573978
G042	G018	0.0017573946
G007	G076	0.0017573606
G011	G094	0.0017573445
G059	G094	0.0017573411
G004	G031	0.0017573406
G012	G070	0.001757331
G005	G035	0.0017573277
G033	G076	0.0017572674
G061	G092	0.0017571762
G072	G088	0.0017571723
G018	G093	0.0017571687
G030	G072	0.0017571441
G082	G055	0.0017571022
G063	G006	0.001757081
G002	G004	0.0017570751
G010	G072	0.0017570745
G085	G043	0.0017570537
G026	G058	0.0017570404
G050	G049	0.0017570283
G077	G052	0.0017570036
G055	G085	0.0017569978
G079	G036	0.0017569906
G054	G077	0.0017569754
G005	G027	0.001756947
G052	G030	0.0017569236
G013	G066	0.0017569152
G058	G028	0.0017569081
G021	G080	0.0017568679
G012	G092	0.0017568652
G062	G002	0.001756851
G100	G016	0.0017568481
G048	G038	0.0017568197
G089	G018	0.0017568031
G096	G058	0.0017567995
G037	G072	0.0017567951
G025	G020	0.0017567792
G025	G065	0.0017567592
G055	G056	0.0017567519
G024	G007	0.0017567355
G070	G086	0.0017567191
G040	G007	0.0017567123
G092	G069	0.0017566823
G003	G064	0.0017566801
G082	G011	0.0017566396
G081	G035	0.0017566158
G039	G066	0.0017565731
G054	G063	0.0017565311
G001	G054	0.0017565256
G088	G095	0.0017564973
G018	G048	0.0017564737
G030	G100	0.001756463
G068	G054	0.0017564626
G096	G079	0.001756425
G046	G043	0.0017563449
G078	G003	0.0017563384
G047	G080	0.0017563063
G046	G059	0.0017562972
G100	G057	0.0017562878
G096	G030	0.0017562695
G037	G041	0.001756254
G099	G019	0.0017562415
G019	G030	0.00175624
G016	G054	0.0017562292
G055	G037	0.0017562169
G098	G044	0.0017562048
G079	G060	0.0017562007
G080	G061	0.0017561216
G055	G034	0.0017561121
G024	G038	0.0017561102
G025	G028	0.0017560913
G049	G063	0.0017560868
G031	G089	0.0017560634
G064	G009	0.001756053
G075	G099	0.001756034
G016	G032	0.0017560306
G076	G090	0.0017559445
G054	G070	0.0017559392
G059	G037	0.0017559282
G073	G020	0.001755928
G065	G052	0.0017559194
G044	G079	0.0017559134
G078	G014	0.0017558903
G076	G005	0.0017558825
G056	G072	0.0017558702
G019	G077	0.0017558553
G078	G039	0.0017558313
G027	G009	0.0017558223
G058	G044	0.0017558017
G024	G066	0.0017557986
G083	G059	0.0017557228
G036	G089	0.0017556621
G065	G076	0.0017556542
G100	G050	0.0017556499
G069	G059	0.0017556492
G036	G004	0.0017556082
G023	G011	0.0017556082
G039	G012	0.001755602
G029	G042	0.0017555334
G035	G083	0.0017555269
G014	G087	0.0017554762
G014	G031	0.0017554726
G058	G015	0.0017554516
G073	G011	0.0017554453
G065	G028	0.0017553883
G077	G056	0.0017553376
G069	G052	0.0017553342
G004	G064	0.001755319
G026	G055	0.0017553123
G099	G090	0.0017553103
G087	G086	0.0017552987
G049	G085	0.0017552602
G037	G053	0.0017552491
G018	G040	0.0017552383
G003	G082	0.0017552365
G043	G086	0.0017552234
G043	G099	0.0017551336
G085	G069	0.0017551021
G081	G093	0.0017550923
G007	G037	0.0017550885
G012	G067	0.0017550677
G029	G093	0.0017550546
G058	G088	0.0017550249
G084	G058	0.0017549945
G017	G001	0.0017549887
G061	G044	0.0017549662
G022	G006	0.0017549489
G012	G087	0.0017549433
G038	G072	0.0017549389
G026	G005	0.0017549384
G073	G033	0.0017549255
G039	G053	0.0017548813
G089	G006	0.0017548533
G097	G042	0.0017547897
G060	G025	0.0017547417
G098	G088	0.0017547255
G099	G071	0.0017547201
G023	G077	0.001754693
G007	G049	0.001754684
G046	G091	0.0017546284
G025	G070	0.0017546248
G088	G058	0.0017545731
G022	G043	0.0017545439
G074	G067	0.0017545227
G033	G029	0.0017545098
G030	G028	0.001754508
G095	G051	0.0017545004
G051	G046	0.0017544205
G099	G035	0.0017544146
G032	G063	0.0017544128
G025	G033	0.001754393
G007	G025	0.0017543754
G051	G077	0.0017543666
G098	G028	0.0017543619
G052	G080	0.0017543369
G090	G009	0.0017542737
G049	G042	0.0017542706
G046	G028	0.0017542649
G075	G098	0.0017542465
G091	G053	0.0017542313
G045	G067	0.0017541994
G028	G070	0.0017541413
G034	G054	0.0017541224
G078	G056	0.0017540853
G083	G093	0.0017540825
G096	G041	0.0017540646
G069	G012	0.0017540575
G058	G085	0.0017540542
G004	G058	0.0017540494
G036	G025	0.0017540284
G022	G030	0.0017539946
G041	G060	0.001753986
G068	G059	0.001753966
G022	G033	0.001753966
G060	G019	0.001753959
G023	G082	0.0017539088
G058	G048	0.0017538957
G034	G019	0.0017538817
G074	G015	0.0017538723
G038	G078	0.0017538607
G070	G030	0.0017538529
G086	G034	0.0017538432
G078	G099	0.0017538379
G002	G010	0.0017538286
G006	G074	0.0017538157
G003	G053	0.0017537875
G058	G059	0.0017537858
G021	G066	0.0017537435
G050	G071	0.0017537194
G038	G027	0.0017537161
G083	G016	0.0017536592
G009	G056	0.001753659
G085	G005	0.0017536442
G090	G026	0.0017536277
G027	G049	0.0017535469
G099	G061	0.0017535092
G040	G021	0.001753504
G038	G011	0.0017534909
G081	G074	0.0017534832
G062	G014	0.0017534691
G057	G083	0.0017533052
G057	G091	0.001753287
G012	G010	0.0017532689
G091	G055	0.0017532409
G092	G075	0.0017532088
G032	G068	0.0017531838
G034	G066	0.0017531798
G069	G039	0.0017531654
G092	G055	0.0017531445
G082	G041	0.0017531356
G005	G058	0.0017531266
G046	G061	0.0017531201
G088	G001	0.0017530762
G020	G037	0.0017530634
G053	G030	0.0017530547
G005	G083	0.0017530457
G010	G028	0.0017530393
G061	G095	0.001753025
G004	G040	0.0017530222
G067	G042	0.0017529931
G088	G040	0.0017529199
G073	G086	0.0017529152
G074	G054	0.0017529062
G078	G046	0.0017528979
G027	G018	0.0017528819
G032	G011	0.0017528633
G033	G044	0.0017528482
G056	G019	0.0017528447
G022	G085	0.0017528409
G094	G017	0.001752837
G023	G066	0.0017528359
G070	G061	0.0017528144
G020	G093	0.0017528007
G002	G003	0.0017527391
G052	G099	0.0017527083
G030	G016	0.0017527057
G072	G069	0.001752705
G076	G011	0.0017527045
G094	G086	0.001752698
G025	G042	0.0017526847
G087	G055	0.0017526646
G060	G040	0.0017526575
G085	G096	0.0017526408
G008	G015	0.0017526291
G087	G050	0.0017526053
G064	G028	0.0017525636
G019	G065	0.0017525493
G035	G009	0.0017524947
G085	G021	0.001752448
G060	G065	0.001752439
G074	G026	0.0017523895
G041	G055	0.001752381
G041	G094	0.0017523759
G057	G088	0.001752373
G014	G096	0.001752355
G077	G069	0.001752338
G001	G084	0.0017523312
G032	G041	0.0017523268
G095	G100	0.0017523213
G086	G068	0.0017522861
G034	G016	0.0017522697
G057	G058	0.0017522525
G050	G047	0.0017521997
G059	G061	0.0017521792
G012	G030	0.0017521426
G031	G094	0.0017521281
G077	G013	0.0017521223
G085	G089	0.0017520987
G098	G025	0.0017520898
G095	G040	0.0017520066
G079	G014	0.0017519757
G023	G070	0.0017519265
G096	G035	0.0017519165
G091	G041	0.0017519108
G045	G072	0.0017519025
G057	G026	0.0017518712
G084	G066	0.0017518566
G079	G080	0.0017518346
G017	G082	0.0017518217
G048	G059	0.0017518208
G071	G067	0.0017518143
G057	G024	0.0017518088
G049	G052	0.0017518075
G057	G047	0.0017517796
G026	G007	0.0017517558
G089	G053	0.0017517458
G053	G004	0.0017517457
G048	G034	0.0017517376
G048	G057	0.0017517199
G022	G029	0.0017516837
G063	G080	0.0017516775
G001	G093	0.0017516589
G018	G091	0.0017516399
G049	G082	0.0017515948
G001	G068	0.0017515864
G095	G072	0.0017515823
G094	G015	0.0017515445
G081	G037	0.001751505
G022	G072	0.0017514834
G047	G097	0.0017514561
G042	G009	0.0017514417
G079	G073	0.0017514372
G006	G024	0.0017514365
G067	G094	0.0017513582
G092	G085	0.0017513243
G002	G050	0.0017512515
G087	G070	0.0017512296
G073	G056	0.0017511643
G066	G081	0.0017511406
G037	G060	0.0017511314
G008	G082	0.0017511236
G036	G050	0.001751115
G060	G095	0.001751111
G065	G092	0.0017511105
G055	G009	0.0017510919
G064	G069	0.0017510914
G034	G049	0.0017510871
G012	G024	0.0017510726
G020	G063	0.0017510719
G044	G047	0.0017510614
G065	G005	0.0017510487
G059	G051	0.0017510412
G046	G053	0.0017510407
G060	G080	0.0017510239
G047	G003	0.0017510236
G084	G053	0.0017510069
G086	G099	0.0017509711
G057	G076	0.0017509409
G009	G033	0.0017509285
G028	G072	0.001750914
G086	G065	0.0017508826
G086	G013	0.001750882
G006	G041	0.0017508414
G047	G085	0.0017508405
G088	G047	0.0017507953
G046	G018	0.0017507906
G070	G023	0.0017507673
G037	G091	0.0017507179
G085	G036	0.0017507061
G077	G039	0.0017507033
G042	G097	0.001750662
G088	G030	0.0017506283
G091	G019	0.0017506175
G098	G008	0.0017506132
G065	G081	0.0017505658
G074	G086	0.00175052
G099	G034	0.0017505132
G063	G014	0.0017504944
G054	G032	0.0017504862
G023	G007	0.0017504354
G095	G050	0.0017503912
G094	G024	0.0017503079
G074	G065	0.0017503066
G093	G032	0.0017502899
G003	G074	0.0017502123
G049	G019	0.0017502105
G081	G089	0.0017501282
G066	G058	0.0017501255
